timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1605981392997,1248,Register,200,OK,Thread Group 1-5,text,true,,4733,748,2,2,https://demo.opencart.com/index.php?route=account/register,1041,0,162
1605981393734,1057,Register_Success,200,OK,Thread Group 1-4,text,true,,3368,807,2,2,https://demo.opencart.com/index.php?route=account%2Fsuccess,856,0,0
1605981389426,2368,Account_register,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,8203,2666,2,2,null,1955,2997,165
1605981394793,2069,Navigating_Account_Page,200,OK,Thread Group 1-4,text,true,,4067,1556,2,2,https://demo.opencart.com/index.php?route=account/login,1005,0,159
1605981394793,1005,Navigating_Account_Page-0,302,Found,Thread Group 1-4,text,true,,562,780,2,2,https://demo.opencart.com/index.php?route=account%2Faccount,1005,0,159
1605981395798,1064,Navigating_Account_Page-1,200,OK,Thread Group 1-4,text,true,,3505,776,2,2,https://demo.opencart.com/index.php?route=account/login,860,0,0
1605981394792,2069,Navigating_AccountPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,4067,1556,2,2,null,1005,3,159
1605981396864,1110,Logout_1,200,OK,Thread Group 1-4,text,true,,3286,779,2,2,https://demo.opencart.com/index.php?route=account%2Flogout,1051,0,161
1605981397234,1012,ClickOnRegister,200,OK,Thread Group 1-5,text,true,,547,715,2,2,https://demo.opencart.com/index.php?route=account%2Fregister%2Fcustomfield&customer_group_id=1,984,0,158
1605981389996,2260,Select_Register,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,5280,1463,2,2,null,2025,5991,320
1605981397975,941,Logout_2,200,OK,Thread Group 1-4,text,true,,3286,779,2,2,https://demo.opencart.com/index.php?route=account%2Flogout,874,0,0
1605981396863,2051,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,6572,1558,2,2,null,1925,4,161
1605981401248,1347,Register_form,200,OK,Thread Group 1-5,text,true,,4823,1859,1,1,https://demo.opencart.com/index.php?route=account/register,1118,0,167
1605981402597,1128,Register_Success,200,OK,Thread Group 1-5,text,true,,3354,807,1,1,https://demo.opencart.com/index.php?route=account%2Fsuccess,860,0,0
1605981398247,2475,Account_register,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,8177,2666,1,1,null,1978,3003,167
1605981403728,2759,Navigating_Account_Page,200,OK,Thread Group 1-5,text,true,,4068,1556,1,1,https://demo.opencart.com/index.php?route=account/login,1534,0,634
1605981403728,1534,Navigating_Account_Page-0,302,Found,Thread Group 1-5,text,true,,562,780,1,1,https://demo.opencart.com/index.php?route=account%2Faccount,1534,0,634
1605981405263,1224,Navigating_Account_Page-1,200,OK,Thread Group 1-5,text,true,,3506,776,1,1,https://demo.opencart.com/index.php?route=account/login,917,0,0
1605981403727,2759,Navigating_AccountPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,4068,1556,1,1,null,1534,2,634
1605981406489,1411,Logout_1,200,OK,Thread Group 1-5,text,true,,3329,779,1,1,https://demo.opencart.com/index.php?route=account%2Flogout,1206,0,330
1605981407903,1074,Logout_2,200,OK,Thread Group 1-5,text,true,,3324,779,1,1,https://demo.opencart.com/index.php?route=account%2Flogout,866,0,0
1605981406488,2485,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,6653,1558,1,1,null,2072,6,330
